Word,Count
ماهیا,1
مشدیا,1
ریزن,1
احیانا؟,1
میخریم,1
گوشتا,1
گوسفند,14
گوساله,9
اصغری,1
آنچه,3
خواسته‌اید,1
نشسته،,2
خیابونا،,1
کوچه،,3
پاشی,3
زیرش,12
بگذاریم،,1
خیز,2
‏چه,1
عظیمی,1
واضحات,1
نمیخواستن,1
لمس,5
پیری,7
والدین،,2
جدایی,8
دردهاست؛,1
مو،,1
پوست،,3
پرش,3
لرزش,1
میشینی,3
مرورش,2
جعفری,4
می‌افتم؛,1
بره‌ی,1
نزاییدش,1
عبث,1
موندنشون,1
رنج‌های,2
🔺مربیان,1
🔹دستیار,1
بازی‌های,2
اردو،,1
کمپ,6
مولانا,5
دندان‌دردهایمان,1
شمس,3
وثیقه,1
انگاری,1
بیسچاری,1
پاسگاه,2
بازداشتیم,1
کردین،,1
بودین،,1
نبودین،,1
بپرسید،,1
کروکی,1
بکشه،,2
متنفرن،,2
مخفیانه,1
میبازن,1
ملال,2
اندوهم,1
همه‌چیز,8
حواسم,9
روحیم,2
می‌خندی,2
نفست,2
می‌افتی,2
میمیری,1
ام،,5
بچه‌محل,1
پیش‌اش،,1
شده‌ام,2
می‌تونستن,1
موقعیت‌های,1
گل،,1
شوت‌ها،,1
قرمزهای,1
براحتی,1
خوراکتون,1
ذوقتون,1
نزنه،,2
بتونین,1
بخورین،,3
اسنک,1
ککه,1
امااااا,1
معذب,4
می‌فروشه,1
آدرس,17
رودروایسی,1
سوتین,2
ترافیکا,1
اروم,4
بله؟,3
ماشینم,14
چشه؟,2
چیشده؟,2
پروازشو,1
چشای,1
نگا,4
پرداختم,1
دختری/پسری؛,1
نمیکنی؟,2
جدیدات,1
مامان؟,1
میخوای؟؟,1
نفت,5
کاراشون,1
کو,2
کدورت,4
نخوره🦦,1
موجودای,1
عجیبین،,1
اسکل،,1
دستام,5
میزو,2
خوابیده,7
بی‌احترامی,3
کردو,3
عیبی,2
واقعیتش,2
چندماه,4
ممتد,2
پریدمو,1
شانسی,4
جمع‌وجور,1
حتمی,1
برد؟,1
بخوابه؟,1
جریمه‌ی,1
ماشین‌هایی,1
نباشین،,1
میخرین,2
بااطمینان,1
میبرین,1
پوستتون,2
میسوزه،,2
بندازین,2
بچه☻,1
شوخیهای,1
شوهرعمه‌ای,1
هاهاها,1
قوطی,3
پلاستیکی,4
لیتری,1
علتش,2
قوطی‌ها,1
می‌خرند,2
متفرقه,2
نمی‌فروشم،,1
بازیافتی‌ها,1
درست‌کاری,1
ظریف,2
مشتریش,1
نوت,1
آماده‌ها,1
نفرستید,1
نفری,8
بساز,2
بفروش,4
عمله,1
بنا,4
سروکله,1
انسانهای,1
آنرمال,1
مودی,2
متوهم,1
خوددرگیر,1
حقه,1
دار🙏,1
یادمه،,1
دستشوتو,1
نمیداد,4
اقدام,6
شهرداری,6
حسنخان,1
دستفروشان,2
آستانه,3
پاشیدن,1
بساط,5
رهگذران,1
همونطوری,1
اینستاشو,1
آفتابه,1
خیار,5
دخترام,2
شیار,1
تمومم,1
شم=,1
گذشتیم,1
بیژن,2
مرتضوی,2
نوازنده,2
ویولون,1
سازش,1
مغز؟,1
کاراتس,1
‏فقط,1
دخترهای,3
شوهرشون,2
بزنند,1
سرکه,4
صنعتی,4
کارامله,1
انگور,1
شیمیدانها,1
نچرخونید,1
نگیرین,2
نی,5
🔺️صدور,1
🔹از,1
دوشنبه,2
باران،,1
رگبار,1
رعدوبرق،,1
مستعد,1
تگرگ،,1
وزش,3
جرأت,1
حسابمو,1
کارتی,3
می‌کشم,6
کارگرها,1
کارتن,3
بردند،,1
پیشین,2
ایستادم,5
این‌شکلی,1
می‌روی،,1
تتو,8
آرتیست,1
ایشونه🥺🥲,1
می‌میره,1
میگردونه؟,1
میگردونه؟؟؟,1
میتونست,2
برمیگشت,2
نمی‌مرد,1
خيلي,4
ناز,10
مشتي,1
پرطرفدار,2
مروارید,1
بودین؟,2
دارینش,1
دردناک,5
تعلق,1
جوابتون,1
مثبته،,1
براون،,1
محققه,1
سالهاست,3
شرم،اسیب,1
پذیری,2
وتفاوتهاش,1
مردان,9
تد,1
اطرافم,3
براون,3
زن،,4
شرمندگی,4
نقص,3
زنها،,1
شبکه‌ای,1
متناقضیه,1
نمونه,4
اخلاقی،,1
هیکلت,1
نقصه،,1
تمیزه،,1
درامدت,1
همسرت,2
اقایون,3
نشو,4
جمله‌اش,1
براون‌میگه,1
۴سال,2
تحقیقم,1
مطالعه‌ای,1
نکردم.یک,1
امضای,1
کتاب،,1
حرفهایی,1
زدین,2
کنجکاوم,1
نگفتین؟,1
اسیب,4
احساسمون,2
کتابت,1
سفیدم,1
پذیریمون,1
کنیم،نه,1
زنهای,1
سختگیری,1
محاسنش,1
کوهی,3
مشکلات،,1
محکم,10
ایستاد,5
ونذاشت,1
رنجها,1
دردهاش,1
بدونیم،,1
ایا,2
حسنه؟,1
همونطور,4
میچرخه,3
خونه،بچه,1
همسرش,13
شرمه,1
هجوم,2
مشکلاته,1
سکوت،,1
خفا,1
پادزهرش,1
همدلیه,1
قویترین,2
کلماتی,1
میکشی,5
بدبختترم,1
خودخواه,1
هوش‌مصنوعی,1
چی،,2
دیده‌م,1
مرسی،,1
دوستانه,4
حتماً,2
خواستگاری،,2
عادات,3
خوابش,3
شوید؛,2
سحرخیز،,2
دیرخیز،,1
دیرخیز,1
برایتان,3
تخفیف،,1
🧳,1
ردیف,3
هماهنگ,1
میبینیم,3
۳۵هزارتومن,1
کارواش,3
روشویی.۶۰تومن,1
دادم.بنده,1
شست,1
تموم.یهو,1
میشه؟۲۰تومن,1
شما.گفت,1
اون۶۰دادی,1
من۲۰؟,1
شست،,1
فحشاتون,1
باشه😁😘,1
متوجهین,1
سینو,1
چمدونم,3
🙁,1
تلنگر,1
باش،,10
زندگیتو,2
مدیون,1
خوباش,1
بداش,1
حرفاشون,4
توقعی,3
عزیزِ,1
دردمون,2
رمالی،,1
پیشگویی،,1
جادوگری،,1
جن‌گیری،,1
فالگیری,1
🚨عروس,1
مسافر,6
چابهار,1
روانه,2
نارنجیمو,1
پوشم,1
سابقم,1
کارگر,6
خونوادشون,1
زدنو,2
•DimPle•,1
بزرگوار,4
تورم,3
عیدی‌ها,1
بازدید،,1
مدنظر,1
مهربانان,1
مصادره,2
يروز,1
ميرسه,1
سنجد,2
مرسي,1
سيرم,1
تجربه‌ی,5
کتاب‌فروش,1
کتاب‌هایی,2
می‌خونه،,1
چرندن,1
نبین,1
کتاب‌خوندن,1
مطالعه‌ش,1
می‌گذرد،,1
احساساتش,1
می‌گذرد,1
آینده‌ام,1
خرابه‌های,1
روانم,4
منفور,1
آفتابیِ,1
سرسبزِ,1
گرده,1
بروی,2
بارونِ,1
بشویِ,1
واقعه,1
حزن,1
فوتبالی,2
۳۶,1
یورو,8
۱۷۰,3
مراد,1
نفتی,1
حقارت,2
🗓,1
خلقي,1
تك,1
قطبي,1
Polar,1
temperame,1
ntal,1
disorder,1
ایرج,1
ملکی‌,1
کوروش,1
کبیر,2
نمیفهمید,1
منشورتو,1
پول‌های,1
عیدیمو,1
میگرفت,6
کنمو,2
•دُختَرحآجى•,1
۸سال,2
تفاهمی,1
سریال،,1
ورزشی،,1
تفریحی،,1
کوچیکترین,2
مشترکی,3
کوچیکتون,1
۲۰سال,1
یکیه،,1
تفاهم,5
چرت‌وپرته,1
ترغیب,2
بگیریدش,1
ملاک,2
پیش‌پاافتاده,1
کلیات,1
نقشه‌راه,1
🇪🇸,3
مادرید,12
خودی,3
آرائوخو,1
مهیب,1
همیشگیت,1
آزرده‌ات،,1
تنگت،,1
اندوهی,1
هزاربار,1
خواهدشکست,1
پلتفرمی,1
کنیم؛,2
پولیم,3
سرجی,1
روبرتو,1
سؤالی,2
نپرسیم,2
شدید؟,1
سیگار‌,1
می‌کشی؟,1
ارضای,1
کنجکاوی‌مون،,1
مجبورشون,1
نباشیم,4
ملی‌پوش,1
دارن؟,3
مخصوصاً,5
سفرای,1
جاده‌ای,3
میبرن؟,1
نمیشن؟,2
🦥,1
بانکیم,1
عجیبن,2
زندگی‌شون,1
می‌نالن,1
بیارند,1
ششصدتا,1
پیرهن,4
ولمون,1
تروقرآن,1
می‌دونه,3
گلوتو,1
مونه,2
الواری,1
شناورند،,1
هرکدام,1
بمون,2
ایگنورش,1
مانور,1
اته,1
ترسیده،,2
گی,3
ترسوت؟,1
گیریش؟,1
نکات,2
مثبتشو,1
شوگرمامی,1
می‌شه،,9
قندهار,1
بیزنسی,1
نزدیکترین,5
دوستانمم,1
نمی‌ده؛,1
۱۴۶۰,1
وقفه,3
خوابمم,1
نمی‌دیدم,1
چکام,1
می‌برنم,1
تحمله؟مثلا,1
میخونین,1
میمونین,1
پارادوکس,2
ریجن,1
بتا,2
Region-beta,1
paradox,1
نتیجه‌اش,4
رشته‌تون,1
شرایطتون,1
بکنین,1
اطرافتون,5
کنین،نمونه,1
ثلا,1
زوجی,2
اختلافاتشون,1
نرسیده,8
افسرده‌این,1
بدنیست,1
زمینگیر,1
درمانش,3
باشه.شاید,1
نفعمونه,1
میکشن،,1
تنه,2
کردن؟,2
انیمه,1
میرسد,1
زمستانی,1
میدهی،,1
شوی،,1
بهارت,1
کریستوفر,1
noLAN,1
wifi,1
بترسین,2
امیرحسینا,1
اونان,1
ادای,5
حسینا,1
درمیارن,4
می‌گفتیم,2
خبردادن,1
کامپیوتر،,1
حسابداری,2
صادرات,3
واردات,2
می‌آید,2
شرکته,1
پوستت,5
میپوشی,3
ناخنات,1
طرحای,1
لباسات,2
آرامشت,1
دغدغت,1
ایفونت,1
آیندت,1
تضمینه,1
جوونیت,1
۵صبح,1
نمیشی,3
سرکار۸شب,1
له,5
گشنه,4
تشنه,1
میرقصی,1
نمیرینه,1
تفریحت,1
دوستاتو,1
بپیچونی,2
مژه,2
والیوم,1
تیپایی,1
باشیو,1
آقاااا,1
واقعاً؟؟,1
عروسه,1
؟؟😂😂,1
برنجتون,2
حشره,3
رطوبت,2
درهرشرایطی,1
نمیزنه,3
اولی,12
۲۴ساعت,2
مشمای,1
مشکلش,5
پ.ن,1
گیاهان,2
علمیه,1
بختکی,1
برادران,8
معادی,1
امسالم,2
نداد،,2
هیچکدوممون,1
مبلا,1
کاورشونو,1
بردارین,1
بویین,1
میشین,3
برچسب,2
میخریدن,1
استفادش,1
نمیکردن,6
میخواستن,2
بچسبونن,1
اخرشم,4
برچسباشون,1
نخورده,6
میموند…الان,1
استرستون,1
حاله؟,1
قادری,1
آن‌چه,1
🔹حالا,1
فالوئر,1
سوژه,3
خودشان,1
نوشتند,1
🔹کسی,1
خانه‌اش,1
نمی‌رود,1
برود,1
برمی‌گردد,4
کوچیکش,2
ذلیلی,1
میخندیدم,2
مچش,1
گازش,1
نگو😂😂,1
‏تاوانی,1
حاضره,3
بپردازه,1
تاوانیه,1
پیگیره,1
دوطرفه,2
تجاوز,4
احساسی/,1
emotional,1
harassment,2
عا‌دت,1
تظاهر,4
نشدن،,2
بودن‌,1
بلاخره,3
چپوندیش,1
میدونستی,4
چیا,4
الانش,1
هیت,1
بهش،,4
میشستی,1
میذاشتی,4
شونه‌اش,1
میگفتی,6
صبرت,1
بیوفته,6
درامدی,3
جورابشو,1
نشستن,9
برنمیاد,1
نمی‌کُشی؟,1
نمی‌گه,2
ندی,3
سراغمو,1
نگیری,3
بخورن,10
میمیرم,4
زمینامو,1
وقف,1
بخندن,2
گور,4
محبوبیت,1
زیادشه،,1
فلافل,1
آشغالی,1
نمیخورد,1
امیدم,1
خوشه,2
مجلسی,1
می‌پوشن,2
یادگاری,1
لاغریه,1
روزمون,1
۴۰۲،,1
۴۰۲,2
می‌ندازه,2
پشتتم,1
فامیلی‌شون,1
خال,2
بغداد,2
چرخیده،,1
دونم,4
لاکچری,5
برنامه‌های,2
مادری,3
قهریم,3
آل,4
احترامیه,1
دریافتش,1
بگین،,2
تراپیستا,1
بگیرن،,1
دعای,3
طلسم,2
تمدیدش,1
کنیم؟,3
پدم,1
کردم‌,2
دونی,2
پدت,1
مردام,1
آدم‌,2
خوشالم,1
دوستم‌,1
کردند،اشکم,1
درآوردند,1
زدند,1
نمیبخشم,1
پارشون,1
عیدانه‌ای,1
تدارک,2
دیده‌ام.این‌بار,1
فهرست,4
فیلمساز,1
کرده‌ام,2
برگزیده‌اما,1
٢٠٠٨,1
سینمایی,2
فمیس,1
می‌شد-بخش,1
A,1
Wedding,1
٢.آلمودوار،,1
پدرو,4
۲۰۰۲,2
Hable,1
con,1
ella,1
٣.آلن،,1
وودی,1
منهتن,1
۱۹۷۹,1
Manhattan,1
۴ً.آنتونیونی،,1
میکل‌آنجلو,1
L'Avventura,1
۵.آنجلوپولوس،,1
تئو,1
بازیگران,2
سیار,1
۱۹۷۵,1
Travelling,1
Players,1
۶.آیزنشتاین،,1
سرگئی,1
خط‌مشی,1
۱۹۲۹,1
General,1
Line,1
٧.اسپیلبرگ،,1
۱۹۷۷,1
Close,1
Encounters,1
Third,1
Kind,1
٨.اسکات،,1
ریدلی,1
بلید,1
رانر,1
۱۹۸۲,2
Blade,1
Runner٩.اسکورسیزی،,1
مارتین,1
۱۹۷۶,1
Taxi,1
Driver,1
١٠.ادواردز،,1
بلیک,1
۱۹۶۸,3
Party,1
درس‌هایی,1
یادگرفتم,2
عشق،,6
تلاش،,1
خشم،,1
سرنوشت,3
اضطراب،,2
نمیخواستم,2
بردارم,1
گل‌های,4
رنگی,11
می‌رن,2
علامت‌سوال‌های,1
علامت,3
میای؟؟؟؟,1
باسن,5
قطعیت,2
می‌دونیم,2
کارخونه‌ی,1
معروفه,2
ندونی,2
کانادا؟,1
پشم،,1
پرزهای,1
بیاموزید,1
closure,1
می‌خواهید‌,1
گورتون,1
بیانش,4
خدانگهدار,2
گاوی,3
لیاقتش,1
بها,1
سال‌هایی,1
محراب,1
فاطمی,1
قرائی,1
داداشی‌,1
خودنگاه,1
باورت,2
جلفا,2
هاست,2
دستفروشی,2
محترم,5
آبرومندانه,1
مسیرم,1
۱۳-۱۴,1
اسکناس,3
پنجاهی,1
وای‌فایتون,1
لپ‌تاپ,2
کامپیوترتون،,1
عظمتش,1
میگرده،,1
نگردم,1
خوابیدنه,1
عنوانِ,1
پشمامش,1
می‌ریزه,8
رسومات,1
چراغونی,1
عجیب،,1
آخرم,7
می‌ریم,1
جلد,6
زبانهای,1
-انگلیسی,1
happy,1
New,1
Year,1
-عربی,1
سنه,1
جديده,1
سعيده,1
-اسپانیایی,1
Feliz,1
año,1
nuevo,1
-فرانسوی,1
bonne,1
année,1
-هندی,1
नववर्ष,1
की,1
शुभकामना,1
-روسی,1
с,1
Новым,1
Годом,1
-کره,1
새해,1
복,1
많이,1
받으세요,1
دوستانم,1
نمیخوام،,1
قلبا,1
نترسید،,1
ترکش,3
مسترکلاس,8
رمان‌خوانی,2
📚کارگاه,2
ادبی,2
زندس,2
40تومن,1
آکره،,1
کرکوک,1
ساعته،,1
تاخیر,2
جزیی,1
سالِ,1
بعدازظهرِ,1
گفتناتونم,1
نخوندم,5
گفتنای,1
امتحانتونه,1
همتون,8
🔻فنلاند,1
ششمین,1
شادترین,3
موقعیت,10
آکواردیه,1
فرست,2
كيستون,1
بين,2
داييم,1
بودش,4
ديدني,2
پيش,5
می‌شناسم,1
پاشم,3
مسافرت؟,1
میدم،,3
قاتل‌های,1
نمی‌تونی,5
گردی,4
نمی‌کنه،,2
مزخرفه,1
سفری,1
کسالت‌,1
آوره,3
اتفاقیه,1
مناسب‌ترین,1
سالمه،,1
کماکان,1
ایده,11
صداسیما,2
شمسایی,3
پیاله,1
مجردا,2
سات,1
مهمونیا,4
مریضا,2
دلا,1
شادابی,1
ششم,1
طلا,12
جیبتون,2
هفتم,1
والابصار,1
قلبِ,1
مدبر,1
الیل,1
والنهار,1
غمِ,1
لبریز,2
محول,1
الحول,2
الاحوال,1
چشمِ,1
دستانِ,1
حول,3
حالنا,1
الا,3
احسن,2
الحال,1
دستِ,1
مارا,1
بهاران,1
برسانید,1
باد❤️,1
1402,4
سرازیری،,1
1403,1
رفیقام,4
بدخواه,2
ت,2
میخونن,2
چیتان,1
شنیون,1
شلخته,3
نوستالژی‌ترین,1
ایرانی‌ها,4
مبارک🌹,1
تحویل،,1
مردیم,2
گشنگی،,1
میگن؟,6
شهرستانیا,1
رسوندم,2
عکسامو,1
موقعا,3
میگشتم,2
۱/۱/۱,1
۲/۲/۲,2
استرسم,1
صبحی,3
رهی,1
معیری,1
محبوبش,1
چشماشو,2
رخسارت,1
کَسی,1
نیارد,1
پیامشو,1
می‌زنی؟,1
چشم‌هات,1
موقعیت‌هایی,1
یکی،,1
دلتو,1
نداره؛,2
ملی،,1
ملت،,1
صادرات،,1
محول‌,1
والاحوال,1
این‌همه,1
حالنا،,1
نتیجه‌شو‌,1
امسالو,1
نمی‌خواد,2
می‌ریزیم,1
سرمون,2
عیدتون,1
۱۴۰۰,1
وسطا،,1
پایگاه,4
سرهنگ,1
داود,1
معظمی,1
اظهار,3
مدعی,2
ضمن,2
مجری,3
محیطی,1
کنش,1
فریبنده,1
اید,4
هم‌شرکتیا,1
Callum,1
کسرام,1
تیم،,1
اسمت,2
کَلِم,2
چی؟؟,1
بلند‌تر,1
رساتر,1
صدامو,4
کلفت,1
آقااااا,3
کریم،,1
بلدی,2
بخونی؟,2
‏تبریک,2
🙏,1
گذر,8
اینطوریم,1
مچه,1
اعصابی,1
عقایدشون,1
دروغت,1
صدسال,2
همینن,4
توأم,1
سرشار,2
آکندگی,1
همگام,1
همدم,1
هردم,1
لبریزم,1
فامیلامون,4
نرسوندم,1
نخواسته,3
•sajedeh•,1
کلاسی,2
ضایع,4
میس,1
ضایست؟,1
کراشتون,3
عقدتون,2
آماده‌ی,2
قلم‌چی,1
تغییره,2
شبخیز,1
رندوم,3
هاشو,5
امساله,1
یازده,5
سپتامبر,1
پیراهن,4
مشکی,12
پوشیده,6
رقصیدم,1
،خوشحال,1
.داشت,1
میگذشت,1
دوستا,2
لاغره,2
لاغرترم,1
،ببرش,1
بتونه,8
یکاری,2
کنه…,1
پیراهنم,1
،دیگه,1
نرقصیدم,1
،عیب,1
❤️,4
تبریکا,1
31,2
براد,1
پیت,1
نوزادی,2
رسید؛,1
شهره,2
عمل‌های,1
میذاره،,2
همهههه,2
حسنه,2
ببینیم🚬,1
پیشم،,2
فِوریه,1
بابا؟,1
فوریه,1
برعکسه،,1
پذیرن,1
سَروَرها,1
زدنه,3
تمنا,2
سگتونم،,1
واتس‌اپ,3
اسگل,4
دارم؟,7
دایرکت,2
استوری‌ها,1
نیستیم؟,1
بودم؟,2
سینم,1
نمیکرد,10
آلمانیه,1
seven,1
sin,1
متافوریک،,1
انجیل,1
است؟,4
ذارین,1
نوزاد,7
شین؟,1
دقه,2
فلسفه,8
نباف,1
مازندرانی‌ها,1
معتقدند,1
خوش‌قدمه،,1
قدمش,1
برکت,3
مادربزرگم،,2
رامون,1
میبرید؟,1
سوالیه,1
چرخیده,1
بازیایی,1
نگرفتن,2
میاریم,4
کشیدیم,1
نکشیدیم,1
……,1
عیدت,1
فرا,1
طبیعیت,1
بازیهاتونو,1
مامانتم,1
بلدم،,1
برمیداری,3
امیرم,1
کرده😠,1
خدای,3
سردخونه,1
آقا/خانوم,1
کارگرای,2
رسمیه,1
🔴فوری,1
کیبورد,2
آلودگی,1
بسوزه,1
مهمونیم,1
همراهشونه,1
خداییش,3
قشنگیه,1
هرکاری,8
سینت,1
لحظاتی,3
آرزوهای,4
قشنگت,1
مشمئز,1
عروسایی,1
عیدیاشونو,1
میچینن,1
بدم،,3
لاستیک,1
آبجو,5
می‌دونستم,6
بشم،,4
کمکی,3
کنترلم,1
ندادن,7
چکه,1
ره,2
هیدن,1
قنبری,2
بازخونی,2
کامنت,4
خوندنت،,1
بت,1
اسمتونو,1
مینویسید,1
شمسی,1
اختراع,6
نمیخوای؟,2
سلطان؟,1
برنامت,1
نقشه,3
بکشیم,3
کجاها,1
بگیم،,1
اصراری,1
شنوا,1
بگم؟,4
می‌بینمش,1
بغلیش,1
میگه،,4
نمی‌زنه,2
نمی‌دونستم,8
بخندم,4
دلسوزی,2
مرض,3
کله‌م,1
نامناسب,4
دفعه‌ای,1
سگی,4
پدراتون,1
خواننده‌های,2
گیاه‌خوار,1
ویگن,1
وضعیتی,3
1408,1
دکتر،,6
قیمت،,1
معاینه,8
نیستن،,8
چهارصد,1
ریال,6
عارضه‌دار,1
گیره؟,1
پزشکش,1
اصول,4
ندیدی,2
قطر,2
ایران،,2
🔹ایران,1
شباهت,1
ادمی,3
اسهاله,1
بی‌حوصله‌ست,1
پخ,1
میرینن,1
دوسم,6
گذار,1
لیاقت،,1
ا‌ون,1
تکی،,1
کارناوال,1
فلگه,1
دوست‌پسرم,1
۷سال,1
کردنمون،,1
می‌خواستی,1
متریال,1
می‌موندی,2
۶سالش,1
اكثراً,1
فاميل,4
مادرى,1
رابطه‌تون,1
پدرى,2
نيستين؟,1
سالهاس,1
ارتباطى,1
نداريم,2
نمى,2
شناسمشون,1
قضيه,1
7.7,1
تبریکات,2
میگفتم😉😬,1
مارتیک,3
شخصیتت,1
هشتگ,3
‌گشاد,1
مگر,6
ببوسم,2
تربیتی,2
ببوسی,2
نامحبوب,3
میلیونی,2
میده؟,2
۲۰۰تومن,1
زن‌ها,3
نیافتاده،,1
نخوره,6
اندام،,1
تامام,1
اسلایسی,1
اینستاگرامو,1
میخوریم،,1
شادن،,1
عموما,4
خوشیاشونو‌,1
اشتراک,7
چاله,3
چوله,3
درومدین,1
موهاتونو,2
سشوار,1
بپرسه,2
چنده؟,4
جنوب,10
برف,5
کولاک,1
٢١,1
ثانوی,1
تردد,3
تفاوت‌های,1
کشورها،,1
سرکوب,3
احساسات،,1
برقص،,1
بخند،,1
بخور،,2
غمگینی,2
بگو،,2
طرفه,11
سودان,1
رژگونه‌ی,1
گرمته؟,1
فشارم,3
رفتارام,2
طرفم,3
ویترین,4
مغازه‌ست,1
تغییرش,1
احمقانه،,1
بی‌منطقه…,1
بَدیم؛,1
اشکالی,3
بدیامونو,1
کنارو,1
خیاط,1
ببرید😃😍,1
میدید,11
آمادگی,2
قوای,2
باکو,4
جرموک,1
گوریس,1
نظامی,4
نخجوان,1
داده‌اند,1
مرز,8
ایران-ارمنستان,1
می‌باشد,3
تکلمم,1
عصبانیم,1
جنازت,1
خوردو,1
ناراحتت,2
مجبورت,4
نگرانت,1
نمیشن،,2
اشون,1
حذفشون,1
اذیتت,1
فراموششون,1
بدشون,4
رهاشون,1
برداشتِ,1
مایه,6
میزاره,2
نمیزاره,1
دومیش,1
بدوید،,1
‏شب,1
لجبازیه،,1
همه،,3
بست,7
بسیار،,1
سیلابهای,1
خطرناکی,3
وحشتناک,3
سریعِ,1
سیل,3
کندوان,1
رفت،خواهشا,1
میخواییم,1
كرديد,1
فاميلاتون,1
عجيبن،,1
ياد,1
بيفتيد,1
نبوديم,1
وقتي,2
اومديم،,1
ديديم,1
فاميلامون,1
حياط,1
تخيلي,1
ازون,8
دردهاییه,1
میکشتت,1
قوی‌ترت,1
اونجاش,9
تنظیم,7
خوابمون,2
قبلیش,1
جنبه,2
داییم،,1
نشناخت،,1
اجاق‌های,1
هیزمی,1
مشعل,1
سوییسی,1
متمرکز,1
العاده‌ای,1
نوعی,4
منبع,5
سیاست,5
همینطوری,3
لری,2
بعلاوه,1
یکه,1
ازونام,1
ازینکه,3
میخوابی؟,1
کشمیر,1
ثانیه=اعلان,1
ساعتو,3
نکشیدن,1
جلو،,2
ادارات,2
گیجه,1
گرفتن=,1
نرخ,1
گلهای,2
بهشته,1
قدرشناس،,1
شخصیت،,1
نایس,2
‏داداشم,1
تهرانی,4
گرگان؟,1
دوجا,1
بعدیتو,1
فجیع,1
بمیرم،,1
یبوست،,1
آدم‌هایی,10
می‌پندارم،,1
اینستاییا,1
بانمکه,1
ناخوداگاه,3
خندوندن,1
طنز،,1
مستاصل,1
می‌رسونند,1
سرکار،,2
چند‌تا,1
کارآمد,1
ارتقای,1
تیمتون،,1
خاص,10
اخراج,5
پایینه،,1
ارتقا,1
بیشتر،,2
کاربردی‌ای,1
مافوق,1
😉,1
فعالیت‌های,1
جانبی,2
شخصیتون,1
و‌کارهاتونو,1
موفقیت‌هاتون,1
سرتیفیکت,1
موفقیت‌هاتونو,1
شاقی,1
‏۵,1
آغازکننده,1
فان,1
بدیم؟,1
رویدادهای,1
روحیه‌ی,1
مدنظرته,1
توکیو,1
۱۹۵۳,2
Tôkyô,1
monogatari,2
١٢.اوشیما،,1
ناگیسا,1
قصه,6
بی‌رحم,1
Seishun,1
zankoku,1
١٣.افولس،,1
ماکس,1
لولا,1
مونتز,1
۱۹۵۵,1
Lola,1
Montès,1
١۴.ایستوود،,1
کلینت,1
هانکی,1
تانک‌من,1
۱۹۸۳,1
Honkytonk,1
١۵.ایمامورا،,1
شوهی,1
ازجنگ,1
روایت,3
مهماندار,2
میکده,1
۱۹۷۰,2
Nippon,1
Sengoshi,1
Madamu,1
onboro,1
no,1
Seikatsu,1
١۶.برتولوچی،,1
برناردو,2
دنباله‌رو,1
Il,1
conformista,1
١٧.برگمان،,1
اینگمار,1
مونیکا,2
Sommaren,1
med,1
Monika,1
١٨.برسون،,1
روبر,1
جیب‌بر,1
۱۹۵۹,1
Pickpocket,1
١٩.بونوئل،,1
لوئیس,1
ویریدیانا,1
۱۹۶۱,2
Viridiana,1
٢٠.پازولینی،,1
پی‌یر,2
پائولو,1
آکاتونه,1
Accattone,1
🔺️به,1
کوپه‌؛,1
مورینیو,1
زودی,4
جانشین,2
کارلو,1
آنچلوتی,1
مادريد,1
‏پسرا,2
جدی؟,2
میانترم,3
ترن,2
اوس,1
walking,1
dead,1
جمله‌ای,6
باشم؛,3
داشتن‌های,1
عمیق,8
استدلال،,1
وقضاوت,1
ومثل,1
خُب؟,1
گذشتتون,1
پیچوندنش,1
نزار,2
قبانی,2
آورم,1
سوالو,2
ندادید،,1
🔴زلزله,1
۵.۱,1
نزدیکی,2
آق,1
قلا,1
گلستان,2
تکنیک,3
رونالدینیویی،,1
دومو,1
آجیلا,2
گوشی‌م,1
به‌صورت,1
اپ‌هام,1
به‌هم,1
میبردمون,1
لام,2
کام,6
منیزیوم,1
قسمتهای,1
می‌خریدم,1
سلیقه‌ام,2
فروشگاهی,1
بدانید,1
عروسیا,1
اغلب,4
اصغر,2
خواهشاً,2
شمارم,3
نرو,2
خونن،,1
دوماد،,1
جمهوری,2
تصاویر,5
کە,1
وسیله,8
ارمنستان,2
استقرار,1
ادوات,1
قره,1
آمادە,1
میخری؟,2
سوره,1
کمرت😂,1
نوه‌ی,1
می‌پرسه،,1
صفای,1
کیفیت,11
برگات,1
گفته😂,1
خطاب,4
فامیلایی,1
‏یه‌بارم,1
بچه‌اینا,1
بیس‌سوالی,1
بادنکرده‌ش,1
پاس,7
صداقتش,1
سؤال,4
بیستم,2
بادکنکه,1
سالتم,1
طهرونیه,1
چکاره؟,1
گیج,2
شغلم؟؟؟گفتم,1
شده؟گفت,1
چیکا,2
شده؟؟,1
چکاره؟؟؟,1
نفهمید,3
اصالتشو,1
عیدیاتو,1
نگهدارم,1
دعوتتون,1
سرتونو,1
نندازین,2
الخصوص,1
پسرعمه‌م,1
دیدنی؟,1
خری,4
پسربچه‌ی,1
شونه,5
میفروخت,2
جعبه‌,1
مقوایی,1
وسایلی,2
صندوق‌,1
انداختم,7
حرکتم,1
گدا,5
فروشم,1
پسش,4
مکث,3
۴۵سالگی,1
دارایِ,1
فرزندِ,1
مه,3
رفت/سعادت‌آباد,1
پسرعموی,1
عیددیدنی,3
بیرون؟,2
یالا,2
شرّ,1
_ساعت,1
داشته‌باشیم,1
تقویمی‌مونه,1
